config,arm,merge_id,scenario_id,outcome,reject_reason,classification,oracle,rt
driver-mergiraf,ctl,sachin-handiekar_jinstagram__210897a17d,sachin-handiekar_jinstagram__210897a17d__src_main_java_org_jinstagram_realtime_Constants.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sachin-handiekar_jinstagram__210897a17d,sachin-handiekar_jinstagram__210897a17d__src_main_java_org_jinstagram_realtime_InstagramSubscription.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sander2798_enderstone__4cf9ea9f17,sander2798_enderstone__4cf9ea9f17__src_org_enderstone_server_Main.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sander2798_enderstone__4cf9ea9f17,sander2798_enderstone__4cf9ea9f17__src_org_enderstone_server_packet_NetworkManager.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sander2798_enderstone__ba66c3e8b2,sander2798_enderstone__ba66c3e8b2__src_org_enderstone_server_Location.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sander2798_enderstone__bd46a612d1,sander2798_enderstone__bd46a612d1__src_org_enderstone_server_Main.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sandergielisse_enderstone__272bbb1c0f,sandergielisse_enderstone__272bbb1c0f__src_org_enderstone_server_inventory_CraftingInventory.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sandergielisse_enderstone__272bbb1c0f,sandergielisse_enderstone__272bbb1c0f__src_org_enderstone_server_inventory_PlayerInventory.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sandergielisse_enderstone__8e17a2983e,sandergielisse_enderstone__8e17a2983e__src_org_enderstone_server_packet_NetworkManager.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sandergielisse_enderstone__bae18e3ef8,sandergielisse_enderstone__bae18e3ef8__src_org_enderstone_server_entity_EnderEntity.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sandergielisse_enderstone__bae18e3ef8,sandergielisse_enderstone__bae18e3ef8__src_org_enderstone_server_entity_EntityMob.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sd4324530_fastweixin__53b5138ff7,sd4324530_fastweixin__53b5138ff7__src_main_java_com_github_sd4324530_fastweixin_servlet_WeixinSupport.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,sebfz1_wicket-jquery-ui__0f6ed11d6f,sebfz1_wicket-jquery-ui__0f6ed11d6f__wicket-kendo-ui_src_main_java_com_googlecode_wicket_kendo_ui_widget_treeview_AjaxTreeView.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,semanticvectors_semanticvectors__4dbe868ff9,semanticvectors_semanticvectors__4dbe868ff9__src_main_java_pitt_search_semanticvectors_LuceneUtils.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,socialsensor_graphdb-benchmarks__87e995db56,socialsensor_graphdb-benchmarks__87e995db56__src_main_java_eu_socialsensor_graphdatabases_Neo4jGraphDatabase.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,socialsensor_graphdb-benchmarks__87e995db56,socialsensor_graphdb-benchmarks__87e995db56__src_main_java_eu_socialsensor_graphdatabases_TitanGraphDatabase.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,square_javapoet__c0f4a89bc0,square_javapoet__c0f4a89bc0__src_main_java_com_squareup_javawriter_JavaWriter.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,square_javapoet__c0f4a89bc0,square_javapoet__c0f4a89bc0__src_test_java_com_squareup_javawriter_JavaWriterTest.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,srt_asterisk-java__99ba7cc5bd,srt_asterisk-java__99ba7cc5bd__src_main_java_org_asteriskjava_live_internal_AsteriskServerImpl.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,steveice10_mcprotocollib__ba0c6af56c,steveice10_mcprotocollib__ba0c6af56c__src_main_java_com_github_steveice10_mc_protocol_MinecraftConstants.java,conflict,textual,TN,dev-match,0.0
driver-mergiraf,ctl,structr_structr__b0df448496,structr_structr__b0df448496__structr-core_src_main_java_org_structr_common_SecurityContext.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,swagger-api_swagger-parser__2316e42a34,swagger-api_swagger-parser__2316e42a34__modules_swagger-parser_src_test_java_io_swagger_parser_OpenAPIParserTest.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,synbiodex_libsbolj__0ceaff01a9,synbiodex_libsbolj__0ceaff01a9__core2_src_main_java_org_sbolstandard_core2_SBOLDocument.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,syncleus_ferma__dc1fdab4a2,syncleus_ferma__dc1fdab4a2__totorom-tinkerpop2_src_main_java_org_jglue_totorom_FramedGraph.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,t-oster_liblasercut__f64046a00a,t-oster_liblasercut__f64046a00a__src_main_java_de_thomas_oster_liblasercut_drivers_GenericGcodeDriver.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,tabulapdf_tabula-java__c603b0f4aa,tabulapdf_tabula-java__c603b0f4aa__src_main_java_technology_tabula_ObjectExtractorStreamEngine.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,techblue_alfresco-restclient__8e71d5b8d7,techblue_alfresco-restclient__8e71d5b8d7__src_test_java_uk_co_techblue_alfresco_client_test_AlfrescoServiceTest.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,teknux-org_jetty-bootstrap__993299fa8b,teknux-org_jetty-bootstrap__993299fa8b__src_main_java_org_genux_jettybootstrap_JettyBootstrap.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,teknux-org_jetty-bootstrap__993299fa8b,teknux-org_jetty-bootstrap__993299fa8b__src_main_java_org_genux_jettybootstrap_configuration_JettyConfiguration.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,threeten_threeten-extra__419518c223,threeten_threeten-extra__419518c223__src_main_java_org_threeten_extra_chrono_Symmetry010Date.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,threeten_threeten-extra__419518c223,threeten_threeten-extra__419518c223__src_test_java_org_threeten_extra_chrono_TestSymmetry010Chronology.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,threeten_threeten-extra__f0bf686f17,threeten_threeten-extra__f0bf686f17__src_main_java_org_threeten_extra_scale_UtcInstant.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,titokone_titokone__b4ac484b6a,titokone_titokone__b4ac484b6a__src_main_java_fi_helsinki_cs_titokone_Compiler.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,tkelley-eg_collectd-fast-jmx__558343d132,tkelley-eg_collectd-fast-jmx__558343d132__src_main_java_org_collectd_AttributePermutation.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,tupilabs_tap4j__99628e2c44,tupilabs_tap4j__99628e2c44__tap4j-ext_src_main_java_org_tap4j_ext_junit_listener_TapListener.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,uklimaschewski_evalex__15aa26eab7,uklimaschewski_evalex__15aa26eab7__src_com_udojava_evalex_Expression.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,unitsofmeasurement_uom-se__c2ae9d4caa,unitsofmeasurement_uom-se__c2ae9d4caa__src_main_java_tec_uom_se_AbstractUnit.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,unitsofmeasurement_uom-se__c2ae9d4caa,unitsofmeasurement_uom-se__c2ae9d4caa__src_main_java_tec_uom_se_format_SimpleUnitFormat.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,uwolfer_gerrit-rest-java-client__35856ab8bd,uwolfer_gerrit-rest-java-client__35856ab8bd__src_test_java_com_urswolfer_gerrit_client_rest_http_GerritRestClientTest.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,verhas_djcproxy__db3b9bf795,verhas_djcproxy__db3b9bf795__src_main_java_com_javax0_djcproxy_ProxySourceFactory.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,vojtechhabarta_typescript-generator__05aea6d7c1,vojtechhabarta_typescript-generator__05aea6d7c1__typescript-generator-core_src_main_java_cz_habarta_typescript_generator_ext_BeanPropertyPathExtension.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,wokier_teh__4291bbd98f,wokier_teh__4291bbd98f__src_test_java_teh_perf_PerfTest.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,wvengen_proguard-maven-plugin__1cc9601e1f,wvengen_proguard-maven-plugin__1cc9601e1f__src_main_java_com_github_wvengen_maven_proguard_ProGuardMojo.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,xebia_xebium__817270a3db,xebia_xebium__817270a3db__src_main_java_com_xebia_incubator_xebium_SeleniumDriverFixture.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,yubico_ykneo-openpgp__2766bd7444,yubico_ykneo-openpgp__2766bd7444__applet_src_openpgpcard_OpenPGPApplet.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,yubico_ykneo-openpgp__2766bd7444,yubico_ykneo-openpgp__2766bd7444__test_test_openpgpcardTest_OpenPGPAppletTest.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,yubico_ykneo-openpgp__b145a6bdbc,yubico_ykneo-openpgp__b145a6bdbc__applet_src_openpgpcard_OpenPGPApplet.java,clean,,TP,test-label,0.0
driver-mergiraf,ctl,yubico_ykneo-openpgp__b145a6bdbc,yubico_ykneo-openpgp__b145a6bdbc__applet_src_openpgpcard_PGPKey.java,clean,,TP,test-label,0.0
driver-auto,pos,ahome-it_lienzo-core__bf4b253816,ahome-it_lienzo-core__bf4b253816__src_main_java_com_ait_lienzo_client_core_shape_wires_WiresShape.java,conflict,semantic,TN,dev-match,88.615
driver-auto,pos,alesaudate_kickstart-springjerseyhibernate__feb36bfc8e,alesaudate_kickstart-springjerseyhibernate__feb36bfc8e__src_main_java_com_alesaudate_samples_springjersey_example_People.java,conflict,textual,TN,dev-match,78.745
driver-auto,pos,apache_commons-lang__53184369d0,apache_commons-lang__53184369d0__src_main_java_org_apache_commons_lang3_builder_ReflectionToStringBuilder.java,clean,,FP,test-label,87.897
driver-auto,pos,apache_olingo-odata4__820b462f49,apache_olingo-odata4__820b462f49__lib_client-core_src_main_java_org_apache_olingo_client_core_serialization_JsonSerializer.java,clean,,FP,dev-match,101.246
driver-auto,pos,apache_olingo-odata4__cf731c2cb8,apache_olingo-odata4__cf731c2cb8__lib_client-core_src_main_java_org_apache_olingo_client_core_serialization_JsonSerializer.java,clean,,FP,dev-match,101.292
driver-auto,pos,apache_olingo-odata4__cf731c2cb8,apache_olingo-odata4__cf731c2cb8__lib_client-core_src_test_java_org_apache_olingo_client_core_JSONTest.java,clean,,FP,test-label,125.457
driver-auto,pos,apache_shiro__13806fc623,apache_shiro__13806fc623__web_src_test_java_org_apache_shiro_web_mgt_CookieRememberMeManagerTest.java,clean,,FP,test-label,94.838
driver-auto,pos,atam4j_atam4j__71fcecb071,atam4j_atam4j__71fcecb071__acceptance-tests_src_test_java_me_atam_atam4jsampleapp_PassingTestAcceptanceTest.java,clean,,FP,test-label,90.187
driver-auto,pos,atam4j_atam4j__71fcecb071,atam4j_atam4j__71fcecb071__acceptance-tests_src_test_java_me_atam_atam4jsampleapp_testsupport_AcceptanceTest.java,conflict,textual,TN,dev-match,86.364
driver-auto,pos,azuread_azure-activedirectory-library-for-java__d3f143872b,azuread_azure-activedirectory-library-for-java__d3f143872b__src_test_java_com_microsoft_aad_adal4j_AuthenticationContextTest.java,clean,,FP,test-label,96.874
driver-auto,pos,bedatadriven_jackson-datatype-jts__1416f1af06,bedatadriven_jackson-datatype-jts__1416f1af06__src_main_java_com_bedatadriven_jackson_datatype_jts_GeometryDeserializer.java,conflict,textual,TN,dev-match,87.917
driver-auto,pos,bguerout_jongo__3aaaf0e4c7,bguerout_jongo__3aaaf0e4c7__src_main_java_org_jongo_Jongo.java,clean,,FP,test-label,89.112
driver-auto,pos,blockchain_api-v1-client-java__abdf54e6ab,blockchain_api-v1-client-java__abdf54e6ab__src_main_java_info_blockchain_api_HttpClient.java,clean,,FP,test-label,92.901
driver-auto,pos,blockchain_api-v1-client-java__e349598f95,blockchain_api-v1-client-java__e349598f95__src_main_java_info_blockchain_api_HttpClient.java,clean,,FP,test-label,92.929
driver-auto,pos,buddycloud_buddycloud-server-java__33ec3ec7cd,buddycloud_buddycloud-server-java__33ec3ec7cd__src_main_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_set_UnsubscribeSet.java,clean,,FP,test-label,94.012
driver-auto,pos,buddycloud_buddycloud-server-java__33ec3ec7cd,buddycloud_buddycloud-server-java__33ec3ec7cd__src_test_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_set_UnsubscribeSetTest.java,clean,,FP,test-label,97.31
driver-auto,pos,buddycloud_buddycloud-server-java__43c8b054e9,buddycloud_buddycloud-server-java__43c8b054e9__src_main_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_set_NodeDelete.java,clean,,FP,test-label,92.926
driver-auto,pos,buddycloud_buddycloud-server-java__43c8b054e9,buddycloud_buddycloud-server-java__43c8b054e9__src_test_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_get_SubscriptionsGetTest.java,clean,,FP,test-label,96.32
driver-auto,pos,buddycloud_buddycloud-server-java__48e4675ee2,buddycloud_buddycloud-server-java__48e4675ee2__src_main_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_get_RepliesGet.java,clean,,FP,test-label,93.341
driver-auto,pos,buddycloud_buddycloud-server-java__48e4675ee2,buddycloud_buddycloud-server-java__48e4675ee2__src_test_java_org_buddycloud_channelserver_packetprocessor_iq_namespace_pubsub_get_RepliesGetTest.java,conflict,textual,TN,dev-match,91.179
driver-auto,pos,buschmais_extended-objects__46ec306cf6,buschmais_extended-objects__46ec306cf6__neo4j_remote_src_main_java_com_buschmais_xo_neo4j_remote_impl_datastore_RemoteDatastoreEntityManager.java,clean,,FP,test-label,99.239
driver-auto,pos,camsys_onebusaway-application-modules__915e2f3ffe,camsys_onebusaway-application-modules__915e2f3ffe__onebusaway-transit-data-federation_src_main_java_org_onebusaway_transit_data_federation_impl_beans_StopWithArrivalsAndDeparturesBeanServiceImpl.java,clean,,FP,test-label,94.463
driver-auto,pos,camsys_onebusaway-application-modules__e779e9fce1,camsys_onebusaway-application-modules__e779e9fce1__onebusaway-transit-data_src_main_java_org_onebusaway_transit_data_model_ArrivalsAndDeparturesQueryBean.java,clean,,FP,test-label,93.162
driver-auto,pos,clojure_clojure__77342d2e35,clojure_clojure__77342d2e35__src_jvm_clojure_lang_Compiler.java,conflict,semantic,TN,dev-match,198.392
driver-auto,pos,cloudfoundry_cf-java-client__80d0a0dff9,cloudfoundry_cf-java-client__80d0a0dff9__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations_serviceadmin_DefaultServiceAdmin.java,clean,,FP,test-label,101.874
driver-auto,pos,cloudfoundry_cf-java-client__933add90ad,cloudfoundry_cf-java-client__933add90ad__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations_useradmin_DefaultUserAdmin.java,clean,,FP,test-label,103.263
driver-auto,pos,cloudfoundry_cf-java-client__9f6b79e294,cloudfoundry_cf-java-client__9f6b79e294__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations_applications_DefaultApplications.java,clean,,FP,test-label,126.415
driver-auto,pos,cloudfoundry_cf-java-client__a69078adc8,cloudfoundry_cf-java-client__a69078adc8__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations__DefaultCloudFoundryOperations.java,clean,,FP,test-label,94.401
driver-auto,pos,cloudfoundry_cf-java-client__a69078adc8,cloudfoundry_cf-java-client__a69078adc8__integration-test_src_test_java_org_cloudfoundry_IntegrationTestConfiguration.java,clean,,FP,test-label,98.664
driver-auto,pos,cloudfoundry_cf-java-client__a9d35d542d,cloudfoundry_cf-java-client__a9d35d542d__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations_routes_DefaultRoutes.java,clean,,FP,dev-match,107.034
driver-auto,pos,cloudfoundry_cf-java-client__a9d35d542d,cloudfoundry_cf-java-client__a9d35d542d__integration-test_src_test_java_org_cloudfoundry_operations_RoutesTest.java,clean,,FP,test-label,101.148
driver-auto,pos,cloudfoundry_cf-java-client__b0add1ef2a,cloudfoundry_cf-java-client__b0add1ef2a__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations_services_DefaultServices.java,clean,,FP,dev-match,119.094
driver-auto,pos,cloudfoundry_cf-java-client__be097d5860,cloudfoundry_cf-java-client__be097d5860__cloudfoundry-client-reactor_src_main_java_org_cloudfoundry_reactor__DefaultConnectionContext.java,clean,,FP,test-label,94.894
driver-auto,pos,cloudfoundry_cf-java-client__be097d5860,cloudfoundry_cf-java-client__be097d5860__cloudfoundry-client-reactor_src_main_java_org_cloudfoundry_reactor_util_DefaultSslCertificateTruster.java,clean,,FP,test-label,95.746
driver-auto,pos,cloudfoundry_cf-java-client__eb3b2f5beb,cloudfoundry_cf-java-client__eb3b2f5beb__cloudfoundry-operations_src_main_java_org_cloudfoundry_operations__DefaultCloudFoundryOperations.java,clean,,FP,test-label,94.509
driver-auto,pos,cloudslang_score__66ba4f51e3,cloudslang_score__66ba4f51e3__score-api_src_main_java_io_cloudslang_score_lang_ExecutionRuntimeServices.java,conflict,textual,TN,dev-match,92.257
driver-auto,pos,comatoes_ftl-profile-editor__e87fe65818,comatoes_ftl-profile-editor__e87fe65818__src_main_java_net_blerf_ftl_parser_SavedGameParser.java,conflict,semantic,TN,dev-match,101.222
driver-auto,pos,cribbstechnologies_java-mandrill-wrapper__0cf79745f1,cribbstechnologies_java-mandrill-wrapper__0cf79745f1__src_main_java_com_cribbstechnologies_clients_mandrill_model_MandrillMessage.java,conflict,textual,TN,dev-match,86.736
driver-auto,pos,cribbstechnologies_java-mandrill-wrapper__0cf79745f1,cribbstechnologies_java-mandrill-wrapper__0cf79745f1__src_test_java_com_cribbstechnologies_clients_mandrill_request_MandrillRESTRequestTest.java,conflict,textual,TN,dev-match,97.411
driver-auto,pos,cternes_openkeepass__bb53512ab2,cternes_openkeepass__bb53512ab2__src_main_java_de_slackspace_openkeepass_KeePassDatabase.java,clean,,FP,test-label,94.977
driver-auto,pos,cternes_openkeepass__bb53512ab2,cternes_openkeepass__bb53512ab2__src_test_java_de_slackspace_openkeepass_reader_KeepassDatabaseReaderTest.java,conflict,textual,TN,dev-match,89.759
driver-auto,pos,dabsquared_gitlab-plugin__d555b8773d,dabsquared_gitlab-plugin__d555b8773d__src_main_java_com_dabsquared_gitlabjenkins_connection_GitLabConnectionConfig.java,clean,,FP,test-label,93.806
driver-auto,pos,datastax_java-driver__0dd96ea21f,datastax_java-driver__0dd96ea21f__driver-core_src_main_java_com_datastax_driver_core_TableMetadata.java,conflict,textual,TN,dev-match,98.557
driver-auto,pos,datastax_java-driver__1f25c7e3a0,datastax_java-driver__1f25c7e3a0__driver-core_src_main_java_com_datastax_driver_core_Cluster.java,clean,,FP,test-label,110.986
driver-auto,pos,datastax_java-driver__1f25c7e3a0,datastax_java-driver__1f25c7e3a0__driver-core_src_main_java_com_datastax_driver_core_TypeCodec.java,conflict,textual,TN,dev-match,101.854
driver-auto,pos,datastax_java-driver__3eb34e6785,datastax_java-driver__3eb34e6785__driver-core_src_main_java_com_datastax_driver_core_TableMetadata.java,clean,,FP,dev-match,105.105
driver-auto,pos,datastax_java-driver__725b790a79,datastax_java-driver__725b790a79__driver-core_src_main_java_com_datastax_driver_core_Cluster.java,conflict,textual,TN,dev-match,101.825
driver-auto,pos,datastax_java-driver__7ff4958746,datastax_java-driver__7ff4958746__driver-core_src_main_java_com_datastax_driver_core_Cluster.java,clean,,FP,test-label,111.41
driver-auto,pos,datastax_java-driver__7ff4958746,datastax_java-driver__7ff4958746__driver-core_src_main_java_com_datastax_driver_core_ControlConnection.java,clean,,FP,dev-match,98.416
driver-auto,pos,datastax_java-driver__e1535e89ad,datastax_java-driver__e1535e89ad__driver-core_src_main_java_com_datastax_driver_core_HostConnectionPool.java,conflict,semantic,TN,dev-match,97.037
driver-auto,pos,deemopen_zkui__2843e7c28f,deemopen_zkui__2843e7c28f__src_main_java_com_deem_zkui_controller_Import.java,clean,,FP,test-label,94.58
driver-auto,pos,deemopen_zkui__2843e7c28f,deemopen_zkui__2843e7c28f__src_main_java_com_deem_zkui_vo_LeafBean.java,conflict,textual,TN,dev-match,87.423
driver-auto,pos,digidotcom_xbeejavalibrary__6279f85f74,digidotcom_xbeejavalibrary__6279f85f74__src_com_digi_xbee_api_XBeeDevice.java,conflict,textual,TN,dev-match,97.05
driver-auto,pos,dius_java-faker__4c61966b1c,dius_java-faker__4c61966b1c__src_main_java_com_github_javafaker_Faker.java,clean,,FP,test-label,96.674
driver-auto,pos,dtrules_dtrules__505c5cbf82,dtrules_dtrules__505c5cbf82__compilerutil_src_main_java_com_dtrules_trace_Trace.java,clean,,FP,test-label,90.686
driver-auto,pos,elisarver_selophane__4ecc600017,elisarver_selophane__4ecc600017__src_test_java_org_selophane_elements_FormTest.java,clean,,FP,test-label,91.577
driver-auto,pos,elisarver_selophane__4ecc600017,elisarver_selophane__4ecc600017__src_test_java_org_selophane_elements_helpers_FormTestObject.java,clean,,FP,test-label,89.644
