config,arm,merge_id,scenario_id,outcome,reject_reason,classification,oracle,rt,route_effective,lanes,flags
driver-auto-off,pos,jline_jline2__5869eaa93a,jline_jline2__5869eaa93a__src_main_java_jline_console_ConsoleReader.java,conflict,textual,TN,dev-match,84.276,mergiraf,,
driver-auto-off,pos,jmetal_jmetal__162d1a63b7,jmetal_jmetal__162d1a63b7__jmetal-core_src_main_java_org_uma_jmetal_util_SolutionListUtils.java,clean,,FP,test-label,79.043,mergiraf,,
driver-auto-off,pos,jmetal_jmetal__162d1a63b7,jmetal_jmetal__162d1a63b7__jmetal-core_src_main_java_org_uma_jmetal_util_neighborhood_impl_AdaptiveRandomNeighborhood.java,clean,,FP,test-label,75.727,mergiraf,,
driver-auto-off,pos,jmetal_jmetal__7d9295f890,jmetal_jmetal__7d9295f890__jmetal-problem_src_main_java_org_uma_jmetal_problem_multiobjective_MultiobjectiveTSP.java,clean,,FP,test-label,76.066,mergiraf,,
driver-auto-off,pos,jmetal_jmetal__b4630972a8,jmetal_jmetal__b4630972a8__jmetal-auto_src_main_java_org_uma_jmetal_auto_parameter_Parameter.java,clean,,FP,test-label,75.016,mergiraf,,
driver-auto-off,pos,jnr_jnr-unixsocket__467698b6bd,jnr_jnr-unixsocket__467698b6bd__src_main_java_jnr_unixsocket_Native.java,clean,,FP,test-label,75.784,mergiraf,,
driver-auto-off,pos,jnr_jnr-unixsocket__467698b6bd,jnr_jnr-unixsocket__467698b6bd__src_main_java_jnr_unixsocket_UnixSocketChannel.java,clean,,FP,test-label,75.877,git,,
driver-auto-off,pos,jnr_jnr-unixsocket__f8f34e5634,jnr_jnr-unixsocket__f8f34e5634__src_main_java_jnr_unixsocket_Native.java,clean,,FP,test-label,76.151,mergiraf,,
driver-auto-off,pos,joel-costigliola_assertj-core__1b4ad829f3,joel-costigliola_assertj-core__1b4ad829f3__src_test_java_org_assertj_core_api_SoftAssertionsTest.java,clean,,FP,test-label,83.485,mergiraf,,
driver-auto-off,pos,joel-costigliola_assertj-core__74baae279d,joel-costigliola_assertj-core__74baae279d__src_main_java_org_assertj_core_api_AbstractMapAssert.java,clean,,FP,test-label,77.44,mergiraf,,
driver-auto-off,pos,joel-costigliola_assertj-core__74baae279d,joel-costigliola_assertj-core__74baae279d__src_main_java_org_assertj_core_api_AbstractObjectAssert.java,clean,,TP,dev-match,74.864,git,,
driver-auto-off,pos,jparsec_jparsec__ef02642abd,jparsec_jparsec__ef02642abd__src_main_java_org_codehaus_jparsec_Parser.java,conflict,textual,TN,dev-match,74.633,git,,
driver-auto-off,pos,jsprit_jsprit__5cf6758085,jsprit_jsprit__5cf6758085__jsprit-core_src_test_java_jsprit_core_analysis_SolutionAnalyserTest.java,clean,,FP,test-label,100.163,git,,
driver-auto-off,pos,jwtk_jjwt__ff932e9838,jwtk_jjwt__ff932e9838__src_main_java_io_jsonwebtoken_impl_DefaultJwtParser.java,clean,,FP,test-label,82.132,mergiraf,,
driver-auto-off,pos,k3po_k3po__084cc0b426,k3po_k3po__084cc0b426__specification_wse_src_test_java_org_kaazing_specification_wse_data_BinaryAsEscapedTextIT.java,clean,,FP,test-label,72.296,mergiraf,,
driver-auto-off,pos,kaazing_k3po__084cc0b426,kaazing_k3po__084cc0b426__specification_wse_src_test_java_org_kaazing_specification_wse_data_BinaryAsEscapedTextIT.java,clean,,FP,test-label,73.308,mergiraf,,
driver-auto-off,pos,kaazing_robot__084cc0b426,kaazing_robot__084cc0b426__specification_wse_src_test_java_org_kaazing_specification_wse_data_BinaryAsEscapedTextIT.java,clean,,FP,test-label,73.06,mergiraf,,
driver-auto-off,pos,kohsuke_github-api__4e56b8bb78,kohsuke_github-api__4e56b8bb78__src_main_java_org_kohsuke_github_GHRepository.java,conflict,textual,TN,dev-match,90.021,git,,
driver-auto-off,pos,kohsuke_github-api__4e56b8bb78,kohsuke_github-api__4e56b8bb78__src_main_java_org_kohsuke_github_Requester.java,clean,,FP,test-label,82.644,git,,
driver-auto-off,pos,kongchen_swagger-maven-plugin__1e61731653,kongchen_swagger-maven-plugin__1e61731653__src_main_java_com_github_kongchen_swagger_docgen_reader_SpringMvcApiReader.java,clean,,FP,test-label,82.946,git,,
driver-auto-off,pos,kongchen_swagger-maven-plugin__3d2ea22d07,kongchen_swagger-maven-plugin__3d2ea22d07__src_main_java_com_github_kongchen_swagger_docgen_reader_AbstractReader.java,clean,,FP,test-label,82.701,mergiraf,,
driver-auto-off,pos,learning-layers_socialsemanticserver__4ada3cddc3,learning-layers_socialsemanticserver__4ada3cddc3__serv_serv.custom_serv.custom.caller_src_main_java_at_tugraz_sss_serv_caller_SSServCaller.java,conflict,textual,TN,dev-match,83.2,git,,
driver-auto-off,pos,learning-layers_socialsemanticserver__4ada3cddc3,learning-layers_socialsemanticserver__4ada3cddc3__serv_serv.custom_serv.custom.ops_src_main_java_at_tugraz_sss_serv_SSServOpE.java,clean,,FP,test-label,73.198,git,,
driver-auto-off,pos,lwhite1_tablesaw__13178c81a1,lwhite1_tablesaw__13178c81a1__core_src_main_java_tech_tablesaw_api_DateTimeColumn.java,clean,,FP,test-label,83.849,mergiraf,,
driver-auto-off,pos,mashape_unirest-java__121f85b819,mashape_unirest-java__121f85b819__src_test_java_com_mashape_unirest_test_http_UnirestTest.java,conflict,textual,TN,dev-match,77.904,git,,
driver-auto-off,pos,mashape_unirest-java__b43fb95f4a,mashape_unirest-java__b43fb95f4a__src_test_java_com_mashape_unirest_test_http_UnirestTest.java,conflict,textual,TN,dev-match,78.978,git,,
driver-auto-off,pos,mbosecke_pebble__617aab328f,mbosecke_pebble__617aab328f__src_main_java_com_mitchellbosecke_pebble_extension_core_CoreExtension.java,clean,,FP,test-label,76.804,mergiraf,,
driver-auto-off,pos,mbosecke_pebble__617aab328f,mbosecke_pebble__617aab328f__src_test_java_com_mitchellbosecke_pebble_CoreTagsTest.java,clean,,FP,test-label,82.712,mergiraf,,
driver-auto-off,pos,mercadopago_sdk-java__b7498c6f9d,mercadopago_sdk-java__b7498c6f9d__src_main_java_com_mercadopago_client_payment_PaymentRefundClient.java,clean,,FP,test-label,74.551,git,,
driver-auto-off,pos,mikera_vectorz__d93ef1b341,mikera_vectorz__d93ef1b341__src_test_java_mikera_matrixx_TestMatrices.java,clean,,FP,test-label,82.396,git,,
driver-auto-off,pos,mitre_http-proxy-servlet__b7a68118f2,mitre_http-proxy-servlet__b7a68118f2__src_main_java_org_mitre_dsmiley_httpproxy_ProxyServlet.java,clean,,FP,test-label,80.619,mergiraf,,
driver-auto-off,pos,mixpanel_mixpanel-java__bcdd1ed28f,mixpanel_mixpanel-java__bcdd1ed28f__src_main_java_com_mixpanel_mixpanelapi_MixpanelAPI.java,conflict,textual,TN,dev-match,73.209,git,,
driver-auto-off,pos,monitorjbl_excel-streaming-reader__8698befdf4,monitorjbl_excel-streaming-reader__8698befdf4__src_main_java_com_monitorjbl_xlsx_impl_StreamingRow.java,clean,,TP,dev-match,75.427,git,,
driver-auto-off,pos,monitorjbl_excel-streaming-reader__8698befdf4,monitorjbl_excel-streaming-reader__8698befdf4__src_test_java_com_monitorjbl_xlsx_StreamingReaderTest.java,conflict,textual,TN,dev-match,77.42,git,,
driver-auto-off,pos,movsim_movsim__00d5222b61,movsim_movsim__00d5222b61__src_main_java_org_movsim_simulator_roadSection_impl_RoadSectionImpl.java,conflict,textual,TN,dev-match,74.939,mergiraf,,
driver-auto-off,pos,movsim_movsim__6dae25caf7,movsim_movsim__6dae25caf7__core_src_main_java_org_movsim_SimulationScan.java,clean,,FP,test-label,74.766,mergiraf,,
driver-auto-off,pos,movsim_movsim__6dae25caf7,movsim_movsim__6dae25caf7__core_src_main_java_org_movsim_simulator_roadnetwork_RoadSegment.java,clean,,FP,test-label,87.625,mergiraf,,
driver-auto-off,pos,msopentech_azure-activedirectory-library-for-java__d3f143872b,msopentech_azure-activedirectory-library-for-java__d3f143872b__src_test_java_com_microsoft_aad_adal4j_AuthenticationContextTest.java,clean,,FP,test-label,79.647,mergiraf,,
driver-auto-off,pos,named-data_jndn__3d47402192,named-data_jndn__3d47402192__src_net_named_data_jndn_NetworkNack.java,clean,,FP,test-label,73.637,git,,
driver-auto-off,pos,named-data_jndn__e0db451bf1,named-data_jndn__e0db451bf1__src_net_named_data_jndn_Face.java,clean,,FP,test-label,79.866,mergiraf,,
driver-auto-off,pos,ninjaframework_ninja__31737c1a10,ninjaframework_ninja__31737c1a10__ninja-servlet_src_main_java_ninja_servlet_ContextImpl.java,clean,,FP,test-label,81.09,mergiraf,,
driver-auto-off,pos,ninjaframework_ninja__31737c1a10,ninjaframework_ninja__31737c1a10__ninja-servlet_src_test_java_ninja_servlet_ContextImplTest.java,clean,,FP,test-label,82.97,mergiraf,,
driver-auto-off,pos,ninjaframework_ninja__45bb542cb4,ninjaframework_ninja__45bb542cb4__ninja-core_src_main_java_ninja_AssetsController.java,conflict,textual,TN,dev-match,72.265,git,,
driver-auto-off,pos,ninjaframework_ninja__45bb542cb4,ninjaframework_ninja__45bb542cb4__ninja-demo-application_src_test_java_controllers_ApplicationControllerTest.java,conflict,textual,TN,dev-match,73.174,git,,
driver-auto-off,pos,ninjaframework_ninja__663883c228,ninjaframework_ninja__663883c228__ninja-core_src_main_java_ninja_utils_NinjaProperties.java,clean,,FP,test-label,71.529,git,,
driver-auto-off,pos,ninjaframework_ninja__663883c228,ninjaframework_ninja__663883c228__ninja-core_src_main_java_ninja_utils_NinjaPropertiesImpl.java,clean,,FP,test-label,77.155,mergiraf,,
driver-auto-off,pos,ninjaframework_ninja__94b2365be3,ninjaframework_ninja__94b2365be3__ninja-core_src_main_java_ninja_Context.java,clean,,FP,test-label,72.271,mergiraf,,
driver-auto-off,pos,ninjaframework_ninja__94b2365be3,ninjaframework_ninja__94b2365be3__ninja-core_src_main_java_ninja_ContextImpl.java,clean,,FP,test-label,78.271,mergiraf,,
driver-auto-off,pos,northlander_a__c3f2865b88,northlander_a__c3f2865b88__src_test_java_co_nordlander_a_BaseTest.java,conflict,textual,TN,dev-match,76.307,git,,
driver-auto-off,pos,nuodb_migration-tools__2e1f6973c4,nuodb_migration-tools__2e1f6973c4__src_test_java_com_nuodb_tools_migration_jdbc_metamodel_DatabaseIntrospectorTest.java,clean,,FP,test-label,74.852,mergiraf,,
driver-auto-off,pos,nurkiewicz_java8-workshop__f5918aa79c,nurkiewicz_java8-workshop__f5918aa79c__src_main_java_com_nurkiewicz_java8_holidays_PolishHolidays.java,clean,,FP,test-label,74.352,git,,
driver-auto-off,pos,nysenate_openlegislation__9c7cf034c1,nysenate_openlegislation__9c7cf034c1__src_main_java_gov_nysenate_openleg_search_committee_ElasticCommitteeSearchDao.java,clean,,FP,test-label,76.285,mergiraf,,
driver-auto-off,pos,okleine_ncoap__99de16a6d2,okleine_ncoap__99de16a6d2__src_main_java_de_uniluebeck_itm_spitfire_nCoap_message_CoapRequest.java,clean,,FP,test-label,78.223,git,,
driver-auto-off,pos,onebusaway_onebusaway-application-modules__915e2f3ffe,onebusaway_onebusaway-application-modules__915e2f3ffe__onebusaway-transit-data-federation_src_main_java_org_onebusaway_transit_data_federation_impl_beans_StopWithArrivalsAndDeparturesBeanServiceImpl.java,clean,,FP,test-label,78.205,git,,
driver-auto-off,pos,onebusaway_onebusaway-application-modules__e779e9fce1,onebusaway_onebusaway-application-modules__e779e9fce1__onebusaway-transit-data_src_main_java_org_onebusaway_transit_data_model_ArrivalsAndDeparturesQueryBean.java,clean,,FP,test-label,76.35,mergiraf,,
driver-auto-off,pos,openhft_chronicle-bytes__5bad7e86ea,openhft_chronicle-bytes__5bad7e86ea__src_main_java_net_openhft_chronicle_bytes_NativeBytes.java,clean,,FP,test-label,80.061,git,,
driver-auto-off,pos,openhft_chronicle-bytes__a9e7269a84,openhft_chronicle-bytes__a9e7269a84__src_main_java_net_openhft_chronicle_bytes_MappedFile.java,conflict,textual,TN,dev-match,74.965,mergiraf,,
driver-auto-off,pos,openhft_chronicle-bytes__e3ac571d25,openhft_chronicle-bytes__e3ac571d25__src_test_java_net_openhft_chronicle_bytes_BytesTest.java,conflict,textual,TN,dev-match,78.857,git,,
driver-auto-off,pos,openhft_chronicle-network__fb39c8ca3b,openhft_chronicle-network__fb39c8ca3b__src_main_java_net_openhft_chronicle_network_cluster_Cluster.java,conflict,textual,TN,dev-match,73.505,mergiraf,,
driver-auto-off,pos,openpnp_openpnp__93126880a6,openpnp_openpnp__93126880a6__src_main_java_org_openpnp_gui_MainFrame.java,clean,,FP,test-label,202.033,mergiraf,,
driver-auto-off,pos,openpnp_openpnp__a3cca4daba,openpnp_openpnp__a3cca4daba__src_main_java_org_openpnp_machine_reference_ReferenceNozzle.java,conflict,textual,TN,dev-match,81.355,git,,
driver-auto-off,pos,openpnp_openpnp__a3cca4daba,openpnp_openpnp__a3cca4daba__src_main_java_org_openpnp_machine_reference_ReferenceNozzleTip.java,clean,,FP,test-label,81.368,mergiraf,,
driver-auto-off,pos,openpnp_openpnp__fb30708fe0,openpnp_openpnp__fb30708fe0__src_main_java_org_openpnp_machine_reference_driver_GcodeDriver.java,clean,,FP,test-label,91.202,mergiraf,,
driver-auto-off,pos,prism_prism-bukkit__15140fadb2,prism_prism-bukkit__15140fadb2__src_main_java_me_botsko_prism_Prism.java,clean,,FP,test-label,83.994,mergiraf,,
driver-auto-off,pos,prism_prism-bukkit__6dfb9ef0cf,prism_prism-bukkit__6dfb9ef0cf__src_main_java_me_botsko_prism_commands_NearCommand.java,clean,,FP,test-label,76.66,git,,
driver-auto-off,pos,prism_prism-bukkit__74927cacad,prism_prism-bukkit__74927cacad__src_main_java_me_botsko_prism_actionlibs_ActionsQuery.java,conflict,textual,TN,dev-match,73.12,git,,
driver-auto-off,pos,prism_prism-bukkit__74927cacad,prism_prism-bukkit__74927cacad__src_main_java_me_botsko_prism_database_DeleteQuery.java,clean,,FP,test-label,70.378,git,,
driver-auto-off,pos,progether_jadventure__9ce4a7106c,progether_jadventure__9ce4a7106c__src_main_java_com_jadventure_game_navigation_LocationType.java,conflict,textual,TN,dev-match,68.499,git,,
driver-auto-off,pos,progether_jadventure__9ce4a7106c,progether_jadventure__9ce4a7106c__src_main_java_com_jadventure_game_prompts_CommandCollection.java,clean,,FP,test-label,78.718,mergiraf,,
driver-auto-off,pos,progether_jadventure__e28401af85,progether_jadventure__e28401af85__src_main_java_com_jadventure_game_prompts_CommandParser.java,conflict,semantic,FN,dev-match,71.532,git,RM2RenameConflict,"RM2RenameConflict L0: RM2RenameConflict analysis inconclusive: RM2 invocation failed on (base, merged); see stderr for det"
driver-auto-off,pos,projectblueshift_blueshiftapi__004679e5bb,projectblueshift_blueshiftapi__004679e5bb__src_main_java_net_tridentsdk_chat_ChatComponent.java,clean,,FP,test-label,77.932,mergiraf,,
driver-auto-off,pos,recruit-tech_redpen__58d3096f6c,recruit-tech_redpen__58d3096f6c__redpen-core_src_test_java_cc_redpen_parser_SentenceExtractorTest.java,clean,,FP,test-label,78.619,git,,
driver-auto-off,pos,relayrides_pushy__6badde9538,relayrides_pushy__6badde9538__src_main_java_com_relayrides_pushy_apns_PushManager.java,clean,,FP,test-label,80.218,mergiraf,,
driver-auto-off,pos,sailthru_sailthru-java-client__ee1f917600,sailthru_sailthru-java-client__ee1f917600__src_main_com_sailthru_client_exceptions_ApiException.java,clean,,FP,test-label,73.768,mergiraf,,
driver-auto-off,pos,samskivert_jmustache__940af397c4,samskivert_jmustache__940af397c4__src_main_java_com_samskivert_mustache_Mustache.java,clean,,FP,test-label,87.399,mergiraf,,
driver-auto-off,pos,sander2798_enderstone__3de930e0ed,sander2798_enderstone__3de930e0ed__src_org_enderstone_server_entity_EnderPlayer.java,clean,,FP,test-label,92.353,git,,
driver-auto-off,pos,sander2798_enderstone__b515bac1b0,sander2798_enderstone__b515bac1b0__src_org_enderstone_server_packet_codec_MinecraftServerCodex.java,clean,,FP,test-label,77.034,mergiraf,,
driver-auto-off,pos,sandergielisse_enderstone__3de930e0ed,sandergielisse_enderstone__3de930e0ed__src_org_enderstone_server_entity_EnderPlayer.java,clean,,FP,test-label,92.08,git,,
driver-auto-off,pos,sandergielisse_enderstone__b515bac1b0,sandergielisse_enderstone__b515bac1b0__src_org_enderstone_server_packet_codec_MinecraftServerCodex.java,clean,,FP,test-label,77.041,mergiraf,,
driver-auto-off,pos,segmentio_analytics-java__0d4a7b4e69,segmentio_analytics-java__0d4a7b4e69__analytics_src_main_java_com_segment_analytics_internal_AnalyticsClient.java,clean,,FP,test-label,81.487,mergiraf,,
driver-auto-off,pos,segmentio_analytics-java__0d4a7b4e69,segmentio_analytics-java__0d4a7b4e69__analytics_src_test_java_com_segment_analytics_internal_AnalyticsClientTest.java,clean,,FP,test-label,85.476,mergiraf,,
driver-auto-off,pos,skyscreamer_nevado__cdc23cde46,skyscreamer_nevado__cdc23cde46__nevado-jms_src_main_java_org_skyscreamer_nevado_jms_connector_amazonaws_AmazonAwsSQSConnectorFactory.java,clean,,FP,test-label,73.209,mergiraf,,
driver-auto-off,pos,softinstigate_restheart__98dda32101,softinstigate_restheart__98dda32101__graphql_src_main_java_org_restheart_graphql_GraphQLService.java,conflict,semantic,TN,dev-match,80.572,mergiraf,JoernUnresolvedReference;RM2RenameConflict,JoernUnresolvedReference L138: Unresolved identifier 'request' in method 'handle': referenced in the merged file but resolvable in  | JoernUnresolvedReference L143: Unresolved identifier 'response' in method 'handle': referenced in the merged file but resolvable in | RM2RenameConflict L138: Stale reference to renamed variable/field: 'request' (renamed to 'req') still referenced at this lin | RM2RenameConflict L141: Stale reference to renamed variable/field: 'request' (renamed to 'req') still ref
driver-auto-off,pos,softinstigate_restheart__b196d4fc15,softinstigate_restheart__b196d4fc15__graphql_src_main_java_org_restheart_graphql_scalars_BsonScalars.java,clean,,FP,test-label,75.514,mergiraf,,
driver-auto-off,pos,softinstigate_restheart__d8673744dc,softinstigate_restheart__d8673744dc__src_main_java_org_restheart_handlers_RequestContext.java,clean,,FP,test-label,88.779,git,,
driver-auto-off,pos,softinstigate_restheart__d8673744dc,softinstigate_restheart__d8673744dc__src_main_java_org_restheart_handlers_RequestDispatcherHandler.java,conflict,textual,TN,dev-match,83.058,git,,
driver-auto-off,pos,sps_pushover4j__88cd636fab,sps_pushover4j__88cd636fab__src_main_java_net_pushover_client_PushoverResponseFactory.java,conflict,textual,TN,dev-match,73.699,git,,
driver-auto-off,pos,sps_pushover4j__88cd636fab,sps_pushover4j__88cd636fab__src_test_java_net_pushover_client_PushoverResponseFactoryTest.java,clean,,FP,test-label,77.479,git,,
driver-auto-off,pos,square_javapoet__d019b6f624,square_javapoet__d019b6f624__src_main_java_com_squareup_javawriter_JavaWriter.java,clean,,FP,test-label,85.289,mergiraf,,
driver-auto-off,pos,square_javapoet__d019b6f624,square_javapoet__d019b6f624__src_test_java_com_squareup_javawriter_JavaWriterTest.java,clean,,FP,test-label,83.262,git,,
driver-auto-off,pos,sstrickx_yahoofinance-api__216ad70070,sstrickx_yahoofinance-api__216ad70070__src_main_java_stockagent_RuleBasedAgent.java,clean,,FP,test-label,74.892,git,,
driver-auto-off,pos,steveice10_mcprotocollib__5c8a435832,steveice10_mcprotocollib__5c8a435832__src_main_java_com_github_steveice10_mc_protocol_data_message_style_MessageStyle.java,clean,,FP,test-label,75.937,mergiraf,,
driver-auto-off,pos,steveice10_packetlib__295cf3e47a,steveice10_packetlib__295cf3e47a__src_main_java_com_github_steveice10_packetlib_tcp_TcpClientSession.java,conflict,textual,TN,dev-match,77.04,mergiraf,,
